Lead ID,Last Name,Lead Source,Lead Status,Address - City,Age,Gender,Policy Type,Premium Amount,Follow Up Count,Agent Name,Lead Date
LEAD0287,Lopa Thaman,Direct Agent,Closed Lost,Unknown,31.0,Female,Individual Health,6509.0,3.0,Anjali Singh,2023-06-28
LEAD0249,Nachiket Deo,Website,Closed Lost,Hyderabad,69.0,Male,Senior Citizen,71994.0,3.0,Sneha Reddy,2024-12-28
LEAD0919,Yochana Sibal,Website,Closed Lost,Unknown,69.0,Male,Senior Citizen,39240.0,2.0,Meena Gupta,2023-12-16
LEAD0580,Jhalak Dayal,Google Ads,Closed Lost,Ahmedabad,41.0,Female,Individual Health,10650.0,3.0,Suresh Pillai,2023-03-30
LEAD0816,Vyanjana Prabhu,Agent Referral,Closed Won,Mumbai,36.0,Male,Individual Health,19974.0,3.0,Karan Mehta,2023-01-10
LEAD0916,Sneha Sarraf,Agent Referral,Closed Lost,Coimbatore,57.0,Male,Family Floater,39610.0,0.0,Sneha Reddy,2023-07-19
LEAD0002,Lakshmi Randhawa,Google Ads,Contacted,Delhi,36.0,Male,Family Floater,18069.0,3.0,Karan Mehta,2024-03-05
LEAD0737,Vasudha Vyas,Direct Agent,Negotiation,Pune,56.0,Male,Senior Citizen,59928.0,1.0,Sneha Reddy,2024-01-07
LEAD0208,Gopal Dash,Agent Referral,Contacted,Bengaluru,31.0,Male,Family Floater,26595.0,0.0,Anjali Singh,2023-04-05
LEAD0630,Anika Rai,Website,Quote Sent,Ahmedabad,31.0,Female,Family Floater,27222.0,3.0,Amit Verma,2024-05-24
LEAD0912,Gautam Grewal,Social Media,Quote Sent,Coimbatore,63.0,Male,Family Floater,57952.0,2.0,Sneha Reddy,2024-07-26
LEAD0830,Pratyush Khanna,Agent Referral,Quote Sent,Pune,25.0,Female,Individual Health,8627.0,2.0,Amit Verma,2023-10-31
LEAD0839,Dev Ravel,Social Media,Contacted,Delhi,41.0,Male,Individual Health,17271.0,2.0,Sneha Reddy,2023-11-06
LEAD0265,Adweta Padmanabhan,Website,Quote Sent,Pune,27.0,Female,Individual Health,14093.0,4.0,Priya Nair,2023-05-07
LEAD0275,Janani Garde,Agent Referral,Closed Won,Pune,52.0,Female,Family Floater,20506.0,3.0,Sneha Reddy,2024-08-03
LEAD0071,Victor Arora,Direct Agent,Closed Lost,Pune,41.0,Male,Individual Health,6736.0,0.0,Karan Mehta,2024-04-09
LEAD0641,Anusha Bawa,Website,Quote Sent,Nagpur,31.0,Male,Individual Health,11835.0,2.0,Amit Verma,2024-02-29
LEAD0445,Rohan Chandran,Google Ads,Closed Lost,Bengaluru,55.0,Male,Family Floater,31269.0,0.0,Priya Nair,2023-03-23
LEAD0826,Jagrati Sabharwal,Direct Agent,Negotiation,Bengaluru,38.0,Female,Family Floater,21917.0,2.0,Rajesh Sharma,2023-12-18
LEAD0099,Viraj Sarna,Google Ads,Closed Won,Pune,24.0,Male,Family Floater,20124.0,4.0,Karan Mehta,2024-10-26
LEAD0845,Sudiksha Sarkar,Agent Referral,Lead,Lucknow,27.0,Female,Individual Health,10206.0,5.0,Priya Nair,2024-07-29
LEAD0022,Praneel Batra,Unknown,Lead,Indore,20.0,Other,Group Health,42344.0,3.0,Priya Nair,2024-05-12
LEAD0706,Azaan Bora,Website,Closed Won,Delhi,67.0,Male,Senior Citizen,53508.0,8.0,Karan Mehta,2024-10-26
LEAD0415,Kabir Bakshi,Website,Negotiation,Patna,18.0,Male,Individual Health,15326.0,4.0,Rajesh Sharma,2023-02-08
LEAD0518,Pratyush Tata,Agent Referral,Closed Won,Hyderabad,41.0,Male,Individual Health,11681.0,3.0,Vikram Joshi,2024-05-09
LEAD0150,Hiral Pal,Walk-in,Quote Sent,Chennai,24.0,Male,Family Floater,21852.0,4.0,Karan Mehta,2023-03-22
LEAD0648,Om Chad,Email Campaign,Closed Lost,Hyderabad,44.0,Female,Critical Illness,19974.0,0.0,Vikram Joshi,2024-05-27
LEAD0355,Zashil Prabhu,Website,Lead,Bhopal,65.0,Male,Senior Citizen,81246.0,4.0,Priya Nair,2024-11-16
LEAD0929,Yagnesh Majumdar,Google Ads,Quote Sent,Chennai,41.0,Male,Individual Health,7022.0,6.0,Deepa Iyer,2024-01-25
LEAD0053,Ikshita Vora,Website,Quote Sent,Bengaluru,28.0,Male,Individual Health,9119.0,1.0,Amit Verma,2024-03-07
LEAD0199,Chakradev Kannan,Google Ads,Closed Lost,Unknown,68.0,Female,Family Floater,31506.0,4.0,Amit Verma,2024-01-22
LEAD0123,Gautam Bail,Website,Contacted,Bengaluru,30.0,Female,Family Floater,18682.0,5.0,Amit Verma,2023-12-14
LEAD0204,Ladli Lad,Direct Agent,Closed Lost,Unknown,63.0,Male,Critical Illness,27257.0,5.0,Vikram Joshi,2024-11-19
LEAD0068,Omya Bhargava,Agent Referral,Closed Won,Pune,48.0,Male,Individual Health,9761.0,4.0,Amit Verma,2023-09-12
LEAD0224,Matthew Wali,Email Campaign,Closed Won,Chennai,36.0,Male,Individual Health,10666.0,0.0,Meena Gupta,2024-02-11
LEAD0128,Anmol Anand,Direct Agent,Contacted,Pune,50.0,Male,Family Floater,33030.0,4.0,Karan Mehta,2023-02-12
LEAD0656,Yadavi Contractor,Agent Referral,Quote Sent,Patna,34.0,Male,Individual Health,15865.0,4.0,Rajesh Sharma,2024-03-06
LEAD0140,Samar Bhardwaj,Walk-in,Quote Sent,Mumbai,60.0,Female,Critical Illness,14016.0,0.0,Meena Gupta,2024-02-29
LEAD0418,Tanveer Lalla,Social Media,Closed Won,Unknown,54.0,F,Family Floater,112701.486604862,4.0,Vikram Joshi,2024-06-14
LEAD0219,Owen Amble,Email Campaign,Quote Sent,Bengaluru,32.0,Female,Individual Health,6777.0,0.0,Deepa Iyer,2023-02-02
LEAD0547,Frederick Ramakrishnan,Agent Referral,Closed Won,Mumbai,28.0,Male,Group Health,75486.0,4.0,Sneha Reddy,2024-02-27
LEAD0158,Oviya Chawla,Email Campaign,Contacted,Bhopal,71.0,Female,Senior Citizen,42980.0,0.0,Deepa Iyer,2024-01-06
LEAD0095,Lucky Narula,Direct Agent,Closed Won,Mumbai,66.0,Female,Senior Citizen,87149.0,4.0,Rajesh Sharma,2024-07-06
LEAD0256,Omkaar Gour,Website,Lead,Ahmedabad,46.0,Female,Family Floater,18672.0,0.0,Sneha Reddy,2024-04-07
LEAD0964,Siddharth Bhattacharyya,Agent Referral,Closed Won,Mumbai,64.0,Male,Senior Citizen,46960.0,3.0,Rajesh Sharma,2024-04-17
LEAD0644,Ikbal Dada,Google Ads,Closed Lost,Delhi,47.0,Male,Individual Health,18454.0,0.0,Amit Verma,2023-03-07
LEAD0739,Vaishnavi Kade,Agent Referral,Contacted,Pune,61.0,Female,Family Floater,33682.0,5.0,Rajesh Sharma,2024-08-06
LEAD0040,Devika Sem,Google Ads,Contacted,Indore,42.0,Male,Individual Health,16900.0,2.0,Sneha Reddy,2024-02-17
LEAD0131,Urvashi Yohannan,Direct Agent,Closed Lost,Pune,44.0,Male,Individual Health,17321.0,4.0,Amit Verma,2023-09-16
LEAD0319,Yauvani Yadav,Social Media,Negotiation,Mumbai,55.0,Male,Senior Citizen,38608.0,4.0,Suresh Pillai,2024-02-25
LEAD0190,Hardik Bail,Google Ads,Closed Won,Mumbai,40.0,Male,Individual Health,6111.0,5.0,Amit Verma,2023-09-12
LEAD0938,Niharika Sastry,Website,Quote Sent,Unknown,65.0,Male,Family Floater,27522.0,4.0,Sneha Reddy,2023-12-10
LEAD0590,Barkha Shanker,Website,Quote Sent,Chennai,37.0,Male,Individual Health,10140.0,3.0,Deepa Iyer,2024-06-29
LEAD0403,Saksham Shetty,Agent Referral,Closed Won,Bengaluru,68.0,Male,Senior Citizen,28742.0,0.0,Vikram Joshi,2024-10-24
LEAD0761,Dayita Boase,Social Media,Closed Lost,Mumbai,22.0,Male,Critical Illness,12154.0,1.0,Meena Gupta,2024-05-15
LEAD0039,Jonathan Sandal,Social Media,Quote Sent,Kolkata,66.0,Male,Senior Citizen,59750.0,6.0,Karan Mehta,2023-07-21
LEAD0243,Elijah Subramanian,Agent Referral,Contacted,Pune,69.0,Female,Senior Citizen,71375.0,6.0,Karan Mehta,2023-07-22
LEAD0354,Ira Nagi,Email Campaign,Negotiation,Indore,58.0,Female,Senior Citizen,65555.0,2.0,Sneha Reddy,2024-05-14
LEAD0621,Lajita Bir,Website,Closed Lost,Surat,55.0,Female,Senior Citizen,30327.0,3.0,Priya Nair,2024-07-04
LEAD0651,Nihal Devan,Agent Referral,Closed Won,Jaipur,41.0,Male,Family Floater,16245.0,4.0,Priya Nair,2023-10-12
LEAD0535,Suhani Bali,Email Campaign,Quote Sent,Kolkata,52.0,Female,Critical Illness,10523.0,4.0,Suresh Pillai,2023-02-24
LEAD0504,Henry Baria,Google Ads,Closed Won,Mumbai,42.0,Male,Individual Health,9118.0,3.0,Deepa Iyer,2024-07-24
LEAD0160,Arya Madan,Website,Contacted,Hyderabad,59.0,Male,Family Floater,43670.0,4.0,Amit Verma,2023-03-17
LEAD0395,Frado Agarwal,Social Media,Lead,Pune,64.0,Female,Critical Illness,19974.0,0.0,Deepa Iyer,2024-08-18
LEAD0538,Harshil Minhas,Social Media,Quote Sent,Mumbai,41.0,Male,Family Floater,16001.0,4.0,Meena Gupta,2023-03-28
LEAD0696,Ishita Sachar,Direct Agent,Quote Sent,Unknown,34.0,Female,Individual Health,6131.0,4.0,Priya Nair,2024-05-30
LEAD0241,Forum Mallick,Social Media,Closed Won,Mumbai,34.0,Male,Family Floater,15771.0,3.0,Rajesh Sharma,2024-12-28
LEAD0014,Neelima Vala,Email Campaign,Closed Lost,Bhopal,48.0,Female,Individual Health,9768.0,3.0,Suresh Pillai,2023-03-22
LEAD0658,Chakrika Rajagopal,Website,Negotiation,Bengaluru,25.0,Male,Individual Health,8131.0,1.0,Karan Mehta,2024-10-26
LEAD0476,Manan Hans,Direct Agent,Closed Won,Bengaluru,40.0,Female,Family Floater,28507.0,2.0,Karan Mehta,2024-05-07
LEAD0892,Oviya Nagy,Agent Referral,Closed Won,Mumbai,35.0,Female,Individual Health,8100.0,4.0,Deepa Iyer,2023-03-13
LEAD0885,Ishanvi Manne,Website,Closed Won,Jaipur,18.0,Male,Individual Health,6564.0,1.0,Karan Mehta,2024-07-19
LEAD0315,Bahadurjit Kashyap,Agent Referral,Contacted,Chennai,21.0,Female,Critical Illness,9866.0,0.0,Vikram Joshi,2024-06-13
LEAD0362,Dhriti Aurora,Social Media,Closed Won,Pune,37.0,Male,Family Floater,27290.0,2.0,Rajesh Sharma,2023-06-18
LEAD0591,Chanchal Jha,Unknown,Closed Lost,Jaipur,50.0,Female,Critical Illness,12935.0,3.0,Suresh Pillai,2023-03-31
LEAD0321,Geetika Mander,Social Media,Closed Won,Mumbai,44.0,Female,Individual Health,19974.0,1.0,Sneha Reddy,2024-12-13
LEAD0901,Jai Dayal,Direct Agent,Negotiation,Hyderabad,47.0,Male,Critical Illness,14394.0,3.0,Anjali Singh,2023-06-02
LEAD0109,Zayyan Halder,Agent Referral,Closed Won,Bengaluru,35.0,Female,Individual Health,10647.0,2.0,Vikram Joshi,2024-12-30
LEAD0673,Sai Kant,Agent Referral,Contacted,Ahmedabad,40.0,Female,Group Health,19974.0,1.0,Karan Mehta,2023-07-04
LEAD0565,Arunima Barad,Agent Referral,Closed Won,Hyderabad,59.0,Female,Senior Citizen,60099.0,4.0,Meena Gupta,2024-07-03
LEAD0356,Aadhya Mand,Direct Agent,Closed Won,Bengaluru,56.0,Female,Senior Citizen,31334.0,3.0,Anjali Singh,2024-07-25
LEAD0035,Arin Mahal,Social Media,Contacted,Ahmedabad,41.0,Male,Individual Health,6634.0,0.0,Karan Mehta,2024-01-27
LEAD0335,Watika Tella,Social Media,Quote Sent,Bengaluru,57.0,Male,Senior Citizen,51375.0,2.0,Deepa Iyer,2023-12-10
LEAD0689,Devika Maharaj,Direct Agent,Quote Sent,Chennai,50.0,Male,Individual Health,19974.0,2.0,Sneha Reddy,2023-12-08
LEAD0377,Jasmit Lad,Social Media,Closed Lost,Pune,41.0,Female,Family Floater,27024.0,3.0,Amit Verma,2024-08-09
LEAD0185,Harish Hegde,Unknown,Quote Sent,Delhi,38.0,Male,Individual Health,15685.0,7.0,Suresh Pillai,2023-04-02
LEAD0824,Qasim Dey,Website,Negotiation,Coimbatore,18.0,Female,Family Floater,28415.0,4.0,Priya Nair,2024-11-06
LEAD0424,Bina Devan,Website,Contacted,Coimbatore,40.0,Male,Family Floater,16407.0,2.0,Priya Nair,2024-11-30
LEAD0326,Saumya Soman,Email Campaign,Closed Won,Delhi,36.0,Female,Family Floater,33534.0,6.0,Priya Nair,2023-09-22
LEAD0188,Harrison Kadakia,Agent Referral,Negotiation,Bhopal,28.0,Male,Family Floater,17324.0,1.0,Anjali Singh,2023-12-05
LEAD0285,Kamya Bhandari,Agent Referral,Closed Won,Mumbai,29.0,Female,Family Floater,18238.0,0.0,Rajesh Sharma,2024-01-02
LEAD0392,Watika Patil,Direct Agent,Closed Won,Chennai,66.0,Male,Senior Citizen,68420.0,7.0,Priya Nair,2024-08-03
LEAD0951,Karan Brahmbhatt,Email Campaign,Lead,Hyderabad,28.0,Male,Family Floater,27103.0,1.0,Rajesh Sharma,2023-03-17
LEAD0166,Hritik Lal,Website,Contacted,Chennai,26.0,Male,Individual Health,10958.0,0.0,Amit Verma,2023-11-23
LEAD0348,Yahvi Chander,Walk-in,Contacted,Kolkata,57.0,Male,Senior Citizen,44494.0,4.0,Priya Nair,2023-01-14
LEAD0299,Falan Bhasin,Agent Referral,Contacted,Delhi,56.0,Female,Senior Citizen,25780.0,4.0,Anjali Singh,2023-11-28
LEAD0536,Pranit Sangha,Direct Agent,Closed Won,Bhopal,67.0,Female,Senior Citizen,67479.0,2.0,Amit Verma,2024-01-27
LEAD0230,Isha Deol,Agent Referral,Closed Won,Chennai,31.0,Male,Family Floater,23118.0,5.0,Sneha Reddy,2023-03-20
LEAD0860,David Bhardwaj,Google Ads,Negotiation,Chennai,61.0,Male,Senior Citizen,31491.0,5.0,Rajesh Sharma,2023-01-15
LEAD0828,Kabir Singh,Agent Referral,Closed Won,Pune,46.0,Male,Group Health,61639.0,3.0,Rajesh Sharma,2023-11-17
LEAD0695,Panini Johal,Agent Referral,Closed Won,Chennai,43.0,Male,Individual Health,10645.0,2.0,Anjali Singh,2024-05-20
LEAD0856,Yashica Ramesh,Agent Referral,Closed Won,Ahmedabad,47.0,Female,Family Floater,31663.0,2.0,Suresh Pillai,2024-10-16
LEAD0042,Jonathan Shukla,Direct Agent,Closed Won,Pune,41.0,Female,Family Floater,160016.293458936,8.0,Vikram Joshi,2023-06-23
LEAD0869,Charles Pandit,Agent Referral,Closed Lost,Patna,49.0,Female,Individual Health,9451.0,4.0,Deepa Iyer,2023-09-30
LEAD0749,Yachana Karpe,Google Ads,Quote Sent,Mumbai,42.0,Male,Family Floater,29596.0,3.0,Suresh Pillai,2023-05-10
LEAD0918,Zansi Morar,Agent Referral,Closed Lost,Ahmedabad,37.0,Male,Family Floater,30897.0,4.0,Priya Nair,2023-08-09
LEAD0863,Isaac Kala,Google Ads,Contacted,Bengaluru,41.0,Female,Critical Illness,16022.0,5.0,Suresh Pillai,2023-10-25
LEAD0588,Ayushman Sarraf,Google Ads,Negotiation,Ahmedabad,48.0,Male,Family Floater,23508.0,6.0,Rajesh Sharma,2023-12-09
LEAD0544,Bishakha Mittal,Social Media,Contacted,Bengaluru,35.0,Female,Individual Health,6434.0,2.0,Vikram Joshi,2024-08-09
LEAD0447,Sanya Murty,Google Ads,Contacted,Ahmedabad,48.0,Male,Individual Health,8898.0,5.0,Priya Nair,2023-01-20
LEAD0448,Shivansh Venkatesh,Google Ads,Quote Sent,Bengaluru,61.0,Male,Senior Citizen,65060.0,5.0,Priya Nair,2024-05-20
LEAD0350,Omisha Modi,Unknown,Closed Won,Mumbai,41.0,Male,Critical Illness,9217.0,0.0,Karan Mehta,2023-04-08
LEAD0046,Omkaar Apte,Website,Closed Lost,Delhi,26.0,Male,Family Floater,31112.0,2.0,Amit Verma,2024-03-29
LEAD0957,Anusha Arya,Website,Negotiation,Lucknow,38.0,Male,Individual Health,19974.0,6.0,Karan Mehta,2024-03-19
LEAD0109,Zayyan Halder,Agent Referral,Closed Won,Bengaluru,35.0,Female,Individual Health,10647.0,2.0,Vikram Joshi,2024-12-30
LEAD0618,Ekapad Rege,Social Media,Closed Won,Mumbai,40.0,Male,Family Floater,13418.0,3.0,Rajesh Sharma,2023-09-17
LEAD0662,Shivansh Bumb,Website,Closed Lost,Mumbai,58.0,Female,Senior Citizen,51719.0,3.0,Anjali Singh,2024-05-21
LEAD0030,Anusha Jain,Google Ads,Lead,Bengaluru,48.0,Male,Critical Illness,13797.0,3.0,Priya Nair,2023-02-22
LEAD0182,Ekaraj Misra,Google Ads,Closed Won,Bengaluru,44.0,male,Individual Health,9219.0,3.0,Priya Nair,2024-05-05
LEAD0622,Jagdish Ram,Agent Referral,Closed Lost,Jaipur,68.0,Male,Senior Citizen,53097.0,7.0,Anjali Singh,2024-01-24
LEAD0420,Diya Deo,Website,Closed Lost,Bengaluru,32.0,Female,Individual Health,14409.0,3.0,Amit Verma,2023-04-30
LEAD0635,Lekha Konda,Unknown,Closed Won,Hyderabad,26.0,Female,Group Health,39990.0,5.0,Rajesh Sharma,2023-09-08
LEAD0961,Harsh Grewal,Direct Agent,Closed Won,Kolkata,43.0,Male,Individual Health,19974.0,0.0,Amit Verma,2023-08-06
LEAD0105,Urishilla More,Direct Agent,Closed Won,Pune,48.0,Female,Group Health,37629.0,2.0,Vikram Joshi,2023-06-28
LEAD0061,Aditya Muni,Direct Agent,Closed Won,Chennai,40.0,Male,Individual Health,15106.0,0.0,Vikram Joshi,2023-10-10
LEAD0659,Urvashi Rana,Website,Quote Sent,Bengaluru,64.0,Female,Senior Citizen,44735.0,2.0,Deepa Iyer,2023-12-02
LEAD0084,Divya Srinivasan,Agent Referral,Closed Lost,Bengaluru,56.0,Male,Senior Citizen,66793.0,5.0,Priya Nair,2024-02-25
LEAD0491,Chanchal Chander,Social Media,Contacted,Bengaluru,55.0,male,Individual Health,19008.0,1.0,Karan Mehta,2024-09-18
LEAD0316,Yashasvi Zacharia,Social Media,Negotiation,Unknown,26.0,Other,Individual Health,9028.0,3.0,Meena Gupta,2024-03-21
LEAD0451,Idika Gandhi,Social Media,Contacted,Chennai,42.0,Male,Family Floater,20004.0,3.0,Sneha Reddy,2024-11-28
LEAD0382,Ekaraj Bhandari,Agent Referral,Closed Won,Bengaluru,51.0,Female,Individual Health,7094.0,2.0,Anjali Singh,2024-06-30
LEAD0423,Chasmum Buch,Website,Closed Lost,Coimbatore,36.0,Male,Individual Health,19974.0,7.0,Priya Nair,2023-04-06
LEAD0497,Manthan Brar,Unknown,Contacted,Surat,30.0,Male,Individual Health,13151.0,7.0,Suresh Pillai,2023-10-20
LEAD0934,Inaya Hora,Direct Agent,Contacted,Pune,18.0,Female,Group Health,19195.0,6.0,Karan Mehta,2023-11-21
LEAD0740,Vivaan Devi,Unknown,Lead,Mumbai,55.0,Female,Senior Citizen,19974.0,0.0,Deepa Iyer,2024-04-09
LEAD0524,Urvashi Choudhury,Agent Referral,Negotiation,Patna,39.0,Male,Family Floater,31533.0,4.0,Sneha Reddy,2024-12-22
LEAD0446,Mugdha Kar,Direct Agent,Closed Won,Jaipur,38.0,Female,Family Floater,13815.0,2.0,Priya Nair,2023-07-12
LEAD0664,Oviya Choudhary,Direct Agent,Lead,Bengaluru,44.0,Male,Family Floater,29887.0,1.0,Amit Verma,2024-12-01
LEAD0001,Zayyan Sekhon,Direct Agent,Lead,Mumbai,43.0,Female,Individual Health,6978.0,3.0,Deepa Iyer,2024-07-12
LEAD0780,Barkha Dash,Website,Closed Lost,Kolkata,31.0,Male,Family Floater,26952.0,4.0,Rajesh Sharma,2024-10-23
LEAD0967,Nilima Subramanian,Walk-in,Closed Lost,Indore,41.0,F,Individual Health,7722.0,0.0,Anjali Singh,2023-05-23
LEAD0627,Amaira Date,Email Campaign,Closed Lost,Mumbai,63.0,Other,Senior Citizen,69795.0,3.0,Karan Mehta,2024-08-18
LEAD0458,Madhavi Virk,Agent Referral,Contacted,Hyderabad,47.0,Male,Family Floater,42526.0,3.0,Priya Nair,2023-01-20
LEAD0489,Noah Mittal,Agent Referral,Closed Lost,Delhi,59.0,Female,Senior Citizen,39780.0,8.0,Suresh Pillai,2024-03-16
LEAD0089,Leela Bali,Agent Referral,Contacted,Patna,62.0,Female,Senior Citizen,19974.0,5.0,Amit Verma,2023-05-30
LEAD0484,Nicholas Sant,Unknown,Quote Sent,Hyderabad,63.0,Female,Family Floater,49425.0,2.0,Suresh Pillai,2024-05-11
LEAD0461,Barkha Rajagopal,Google Ads,Closed Won,Mumbai,42.0,Male,Family Floater,19774.0,3.0,Deepa Iyer,2024-08-27
LEAD0078,Anmol Randhawa,Website,Closed Won,Hyderabad,35.0,Female,Group Health,26838.0,1.0,Vikram Joshi,2024-02-28
LEAD0269,Chameli Yadav,Website,Lead,Indore,39.0,Male,Family Floater,11793.0,5.0,Karan Mehta,2023-03-16
LEAD0124,Ekiya Saini,Website,Closed Won,Mumbai,47.0,Male,Critical Illness,14581.0,6.0,Karan Mehta,2024-10-22
LEAD0298,Rushil Merchant,Website,Lead,Bhopal,18.0,Other,Individual Health,12809.0,0.0,Rajesh Sharma,2023-08-27
LEAD0882,Bina Gulati,Website,Closed Lost,Chennai,57.0,Male,Group Health,125116.0,2.0,Priya Nair,2023-10-08
LEAD0096,Hredhaan Banerjee,Walk-in,Closed Won,Patna,18.0,Male,Group Health,52597.0,0.0,Suresh Pillai,2023-04-28
LEAD0734,Gopal Bhardwaj,Unknown,Closed Won,Jaipur,41.0,Female,Family Floater,27871.0,0.0,Deepa Iyer,2023-03-21
LEAD0012,Vihaan Bhatia,Email Campaign,Negotiation,Coimbatore,34.0,Male,Individual Health,15756.0,3.0,Priya Nair,2023-04-19
LEAD0115,Jasmit Dhaliwal,Social Media,Negotiation,Pune,30.0,Female,Critical Illness,7974.0,2.0,Anjali Singh,2024-09-20
LEAD0844,Janaki Subramanian,Social Media,Closed Won,Mumbai,38.0,Female,Group Health,63504.0,3.0,Priya Nair,2024-09-05
LEAD0429,Pooja Basak,Agent Referral,Quote Sent,Hyderabad,61.0,Female,Family Floater,27306.0,2.0,Priya Nair,2023-09-27
LEAD0258,Abdul Mital,Agent Referral,Quote Sent,Hyderabad,41.0,Female,Family Floater,23704.0,2.0,Sneha Reddy,2023-08-05
LEAD0732,Avi Narula,Direct Agent,Quote Sent,Ahmedabad,41.0,Male,Individual Health,19974.0,4.0,Sneha Reddy,2023-09-09
LEAD0765,Hitesh Kapoor,Website,Quote Sent,Mumbai,54.0,Male,Family Floater,26570.0,3.0,Sneha Reddy,2024-09-28
LEAD0353,Yashvi Bora,Walk-in,Closed Lost,Mumbai,24.0,Female,Individual Health,14371.0,5.0,Vikram Joshi,2024-08-05
LEAD0971,Yashasvi Gopal,Social Media,Closed Lost,Bengaluru,30.0,Male,Family Floater,14713.0,6.0,Karan Mehta,2024-12-29
LEAD0774,Nisha Sharaf,Walk-in,Contacted,Lucknow,37.0,Female,Family Floater,13664.0,5.0,Amit Verma,2024-02-05
LEAD0691,Harshil Om,Direct Agent,Negotiation,Bhopal,30.0,Female,Individual Health,7040.0,1.0,Vikram Joshi,2024-07-20
LEAD0923,Shivansh Bir,Walk-in,Closed Lost,Chennai,19.0,Female,Group Health,33894.0,3.0,Sneha Reddy,2024-01-08
LEAD0791,Devika Nath,Direct Agent,Closed Won,Nagpur,37.0,Male,Family Floater,24458.0,2.0,Meena Gupta,2024-02-09
LEAD0532,Mitali Zachariah,Agent Referral,Closed Lost,Mumbai,20.0,Female,Critical Illness,7658.0,1.0,Amit Verma,2024-05-21
LEAD0868,Yatan Chaudry,Direct Agent,Closed Won,Chennai,29.0,Male,Critical Illness,105502.673162957,5.0,Priya Nair,2023-02-11
LEAD0170,Upma Korpal,Email Campaign,Closed Lost,Chennai,41.0,Male,Senior Citizen,19974.0,3.0,Vikram Joshi,2023-04-21
LEAD0240,Samuel Baral,Agent Referral,Quote Sent,Patna,43.0,Male,Critical Illness,21544.0,2.0,Amit Verma,2023-12-18
LEAD0278,Chanchal Rama,Agent Referral,Contacted,Kolkata,56.0,Female,Senior Citizen,63510.0,3.0,Priya Nair,2024-06-12
LEAD0161,Chandresh Bhatt,Website,Quote Sent,Kolkata,58.0,Female,Senior Citizen,76710.0,7.0,Vikram Joshi,2023-02-26
LEAD0074,Sathvik Agrawal,Unknown,Closed Lost,Mumbai,37.0,Male,Family Floater,18915.0,3.0,Priya Nair,2023-04-04
LEAD0530,Urmi Pandey,Agent Referral,Closed Won,Mumbai,41.0,Male,Senior Citizen,90979.0,3.0,Meena Gupta,2024-08-03
LEAD0063,Tripti Mandal,Direct Agent,Contacted,Hyderabad,68.0,Male,Senior Citizen,82100.0,3.0,Vikram Joshi,2023-12-19
LEAD0762,Darsh Sachdev,Direct Agent,Closed Won,Delhi,31.0,Female,Critical Illness,21820.0,8.0,Amit Verma,2024-06-15
LEAD0493,Ekapad Thaker,Website,Contacted,Delhi,45.0,Male,Group Health,66285.0,3.0,Meena Gupta,2023-08-16
LEAD0741,Faras Pillai,Other,Closed Lost,Chennai,44.0,Female,Individual Health,13605.0,2.0,Sneha Reddy,2024-01-06
LEAD0751,Neha Talwar,Website,Negotiation,Pune,24.0,Male,Individual Health,11044.0,2.0,Deepa Iyer,2023-10-26
LEAD0742,Theodore Bora,Website,Contacted,Bengaluru,59.0,Male,Family Floater,55444.0,1.0,Priya Nair,2023-03-25
LEAD0831,Wazir Chakrabarti,Google Ads,Contacted,Delhi,36.0,Female,Critical Illness,22993.0,7.0,Vikram Joshi,2023-11-13
LEAD0796,Triveni Bhatti,Website,Quote Sent,Delhi,30.0,Female,Group Health,45240.0,2.0,Deepa Iyer,2023-05-08
LEAD0048,Divya Kant,Website,Contacted,Delhi,57.0,Male,Senior Citizen,39936.0,2.0,Amit Verma,2024-07-07
LEAD0763,Dipta Sodhi,Website,Closed Won,Kolkata,19.0,Female,Group Health,66133.0,5.0,Vikram Joshi,2024-10-15
LEAD0592,Adya Rastogi,Agent Referral,Closed Won,Delhi,44.0,Male,Individual Health,6371.0,3.0,Priya Nair,2024-10-04
LEAD0808,Tanish Sarna,Website,Closed Won,Hyderabad,24.0,Male,Individual Health,14356.0,4.0,Suresh Pillai,2024-01-06
LEAD0977,Praneel Nagi,Agent Referral,Closed Won,Kolkata,44.0,Male,Individual Health,9177.0,1.0,Deepa Iyer,2024-03-08
LEAD0506,Shivansh Ramakrishnan,Google Ads,Negotiation,Delhi,42.0,female,Family Floater,16744.0,4.0,Vikram Joshi,2024-07-29
LEAD0969,Rehaan Sarkar,Direct Agent,Closed Won,Mumbai,18.0,Female,Family Floater,13776.0,5.0,Priya Nair,2023-06-24
LEAD0425,Wriddhish Thaman,Agent Referral,Closed Won,Bhopal,58.0,Female,Individual Health,11310.0,4.0,Deepa Iyer,2023-06-09
LEAD0653,Gauri Nanda,Direct Agent,Closed Lost,Kolkata,26.0,Male,Group Health,58253.0,6.0,Anjali Singh,2023-05-05
LEAD0193,Unnati Agate,Google Ads,Quote Sent,Bengaluru,55.0,Female,Individual Health,14845.0,3.0,Priya Nair,2024-09-12
LEAD0643,Mahika Sharaf,Unknown,Quote Sent,Bengaluru,29.0,Female,Critical Illness,8965.0,4.0,Suresh Pillai,2024-08-02
LEAD0216,Andrew Barad,Unknown,Closed Won,Indore,56.0,female,Senior Citizen,19974.0,4.0,Vikram Joshi,2024-01-18
